col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,usage_int,usage_rmp
1187,0,TypeA,54500,000111111111100000000000000000111111111100000000000000000000000000000001111111110000000000000000000000011111111100000000000000000000000000000000000000000000000111111111,0,0,0,0
1188,1,TypeB,40100,000000111111110000000000000001111111000000000000000000001111111100000000000000111111110000000000000000000000000000000000000000000000000000000000000000000000000001111111,1,0,0,17
1189,2,TypeB,40100,000000111111110000000000000001111111000000000000000000001111111100000000000000111111110000000000000000000000000000000000000000000000000000000000000000000000000001111111,1,0,0,9
1190,3,TypeC,29900,000000000000111110000000000000000000000000000111110000000000000111110000000000000000011111100000000000000000000111110000000000000000000000000000000000000000000000000000,1,1,1,12
1191,4,TypeC,29900,000000000000111110000000000000000000000000000111110000000000000111110000000000000000011111100000000000000000000111110000000000000000000000000000000000000000000000000000,1,0,0,15
1192,0,TypeA,50500,000000111111111100000000000000000000000000000000000000000000000000000001111111110000000000000000000000011111111100000000000000001111111110000000000000000111111111000000,1,0,0,0
1193,1,TypeB,41400,011111111000000000000000000000000000000111111100000000000000000000000000000000111111110000000000011111111000000000000000000000000000000000000000000000111111110000000000,1,0,0,1
1194,2,TypeB,41400,011111111000000000000000000000000000000111111100000000000000000000000000000000111111110000000000011111111000000000000000000000000000000000000000000000111111110000000000,1,0,0,2
1195,3,TypeC,32100,011111100000000000000000000000000011111100000000000000000000000111110000000000000000011110000000000000000000000000000000000000001111110000000000000000000000000000000000,1,0,0,15
1196,4,TypeC,32100,011111100000000000000000000000000011111100000000000000000000000111110000000000000000011110000000000000000000000000000000000000001111110000000000000000000000000000000000,1,0,0,11
1197,0,TypeA,53000,000000000000111111111100000000000000000000000000000000000000000000000001111111110000000000000000000000011111111100000000000000001111111110000000000000000000001111111111,1,0,0,0
1198,1,TypeB,38800,000000111111110000000000000111111110000000000000000000000000000000000000000000111111110000000000000000011111110000000000000000001111110000000000000000000000000000000000,1,0,0,0
1199,2,TypeB,38800,000000111111110000000000000111111110000000000000000000000000000000000000000000111111110000000000000000011111110000000000000000001111110000000000000000000000000000000000,1,0,0,0
1200,3,TypeC,28800,000000000000111110000000000111100000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000001111110000000000000000000000011111000000,0,0,0,0
1201,4,TypeC,28800,000000000000111110000000000111100000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000001111110000000000000000000000011111000000,0,0,0,0
1202,0,TypeA,51200,000111111111100000000000000000000000000000000000000000011111111100000000000000111111111100000000000000011111111100000000000000001111111110000000000000000000000000000000,0,0,0,0
1203,1,TypeB,36800,000111111100000000000000000000000000000111111100000000000000000000000000000000111111110000000000000000011111110000000000000000001111110000000000000000000000000000000000,0,0,0,0
1204,2,TypeB,36800,000111111100000000000000000000000000000111111100000000000000000000000000000000111111110000000000000000011111110000000000000000001111110000000000000000000000000000000000,0,0,0,0
1205,3,TypeC,29300,000111111000000000000000001111100000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000001111110000000000000000000000011111000000,0,0,0,0
1206,4,TypeC,29300,000111111000000000000000001111100000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000001111110000000000000000000000011111000000,0,0,0,0
1207,0,TypeA,53300,000111111111100000000000000000111111111100000000000000000000000000000001111111110000000000000000000000011111111100000000000000001111111110000000000000000000000000000000,0,0,0,0
1208,1,TypeB,38800,000000000000000111111110000000000000000111111100000000000000000000000000000000111111110000000000000000001111111100000000000000001111110000000000000000000000000000000000,1,0,0,16
1209,2,TypeB,38800,000000000000000111111110000000000000000111111100000000000000000000000000000000111111110000000000000000001111111100000000000000001111110000000000000000000000000000000000,1,0,0,10
1210,3,TypeC,31000,000000000000111111000000000000000000000000000000000000000000000000000000000000000000011110000000000000011110000000000000000000001111110000000000000000000000011111000000,1,0,0,3
1211,4,TypeC,31000,000000000000111111000000000000000000000000000000000000000000000000000000000000000000011110000000000000011110000000000000000000001111110000000000000000000000011111000000,1,0,0,3
1212,0,TypeA,50700,000000000000000000000000001111111110000000000000000000000000000000000001111111110000000000000000000000011111111100000000000000001111111110000000000000000111111111000000,1,0,0,0
1213,1,TypeB,40200,000000000000111111100000000000000000000000000000000000000000000000000000000000011111111000000000000000011111110000000000001111111000000000000000000000000000000001111111,1,0,0,0
1214,2,TypeB,40200,000000000000111111100000000000000000000000000000000000000000000000000000000000011111111000000000000000011111110000000000001111111000000000000000000000000000000001111111,1,0,0,0
1215,3,TypeC,30100,011111100000000000000000001111100000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000111111000000000000000000000000000111111000000,1,0,0,7
1216,4,TypeC,30100,011111100000000000000000001111100000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000111111000000000000000000000000000111111000000,1,0,0,6
1217,0,TypeA,54300,000000000000000000000000001111111111000000000000000000000000000000000001111111110000000000000000000000111111111100000000000000011111111110000000000000000111111111000000,1,0,0,0
1218,1,TypeB,43500,000000000000000111111110000000000000000000000000000000000000000000000000000000111111110000000000000000111111110000000000001111111000000000000000000000111111110000000000,1,0,0,6
1219,2,TypeB,43500,000000000000000111111110000000000000000000000000000000000000000000000000000000111111110000000000000000111111110000000000001111111000000000000000000000111111110000000000,1,0,0,3
1220,3,TypeC,33300,000000000000111110000000000000000001111100000000000000000000000111110000000000000000000000000000000000011111100000000000000000001111110000000000000000000000000000000000,0,0,0,0
1221,4,TypeC,33300,000000000000111110000000000000000001111100000000000000000000000111110000000000000000000000000000000000011111100000000000000000001111110000000000000000000000000000000000,0,0,0,0
1222,0,TypeA,55500,000000000000000000000000001111111111000000000000000000000000000000000001111111110000000000000000000000011111111100000000000000011111111110000000000000000000001111111111,1,0,0,15
1223,1,TypeB,34300,000001111111100000000000001111100000000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000000011110000000000000000000000001111111,1,0,0,0
1224,2,TypeB,34300,000001111111100000000000001111100000000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000000011110000000000000000000000001111111,1,0,0,0
1225,3,TypeC,23800,011111100000000000000000001111100000000000000000000000000000000000000001110000000000000000000000000000011110000000000000000000000000011110000000000000000000000000000000,1,0,0,5
1226,4,TypeC,23800,011111100000000000000000001111100000000000000000000000000000000000000001110000000000000000000000000000011110000000000000000000000000011110000000000000000000000000000000,1,0,0,3
1227,0,TypeA,51600,000000000000000000000000000000111111111100000000000000000000000000000000000000111111111100000000000000011111111100000000000000001111111110000000000000111111111100000000,0,0,0,0
1228,1,TypeB,34300,000000000111111110000000001111100000000000000000000000000000000000000000011111110000000000000000000000000000000000000000111100000000000000000000000111111100000000000000,1,0,0,0
1229,2,TypeB,34300,000000000111111110000000001111100000000000000000000000000000000000000000011111110000000000000000000000000000000000000000111100000000000000000000000111111100000000000000,1,0,0,0
1230,3,TypeC,30500,000000000000111110000000000000111111000000000000000000000000000111110000000000000000000000000000000000000000000000000000111100000000000000000000000000000000111111000000,1,0,0,13
1231,4,TypeC,30500,000000000000111110000000000000111111000000000000000000000000000111110000000000000000000000000000000000000000000000000000111100000000000000000000000000000000111111000000,1,0,0,6
1232,0,TypeA,50300,000000000000000000000000000000111111111100000000000000000000000000000000000000011111111110000000000000011111111100000000000000001111111110000000000000111111111000000000,1,0,0,0
1233,1,TypeB,34000,000000111111110000000000000000000000000000000111110000000000000000000000000000011111111000000000000000000000000000000000000000000000011110000000000000000000111111000000,1,0,0,8
1234,2,TypeB,34000,000000111111110000000000000000000000000000000111110000000000000000000000000000011111111000000000000000000000000000000000000000000000011110000000000000000000111111000000,1,0,0,5
1235,3,TypeC,29700,000111111000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000011111100000000000011110000000000000000000111111000000,0,0,0,0
1236,4,TypeC,29700,000111111000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000011111100000000000011110000000000000000000111111000000,0,0,0,0
1237,0,TypeA,52400,000000000000000000000000000000111111111100000000000000000000000000000001111111110000000000000000000000011111111100000000000000001111111110000000000000111111111100000000,1,1,1,16
1238,1,TypeB,37100,000000111111110000000000000000000011111100000000000000000000000000000000011111110000000000000000011111110000000000000000000000000000000000000000000000111111100000000000,1,0,0,8
1239,2,TypeB,37100,000000111111110000000000000000000011111100000000000000000000000000000000011111110000000000000000011111110000000000000000000000000000000000000000000000111111100000000000,1,0,0,7
1240,3,TypeC,25700,000000000000111110000000000000000000000000000111110000000000000000000001110000000000011111100000000000000000000000000000111100000000000000000000000000000000000000000000,1,0,0,5
1241,4,TypeC,25700,000000000000111110000000000000000000000000000111110000000000000000000001110000000000011111100000000000000000000000000000111100000000000000000000000000000000000000000000,1,0,0,12
